year,respondentid,agency,rssd_id
1995,32718,3,1414819
1995,32721,3,1419234
1995,32722,3,1421161
1995,32725,3,1412598
1995,32730,3,1415870
1995,32735,3,1436099
1995,32736,3,627135
1995,32738,3,1439344
1995,32741,3,1435421
1995,32743,3,1436473
1995,32744,3,1421040
1995,32745,3,1439456
1995,32773,3,128904
1995,32779,3,1436204
1995,32780,3,1435337
1995,32781,3,1441057
1995,32856,3,1442540
1995,32869,3,1455063
1995,32904,3,1442661
1995,32905,3,1444003
1995,32907,3,1826382
1995,32908,3,1418255
1995,32942,3,1448168
1995,32954,3,1448832
1995,32955,3,1450620
1995,32959,3,1447853
1995,32965,3,1463330
1995,32971,3,1453685
1995,32974,3,1458608
1995,32975,3,1457003
1995,32975,3,1457003
1995,32977,3,1457900
1995,32992,3,1456501
1995,33005,3,1459717
1995,33009,3,1459735
1995,33010,3,1459799
1995,33011,3,1463086
1995,33022,3,1459034
1995,33025,3,1463705
1995,33026,3,374774
1995,33029,3,1464122
1995,33074,3,1464140
1995,33104,3,2079493
1995,33108,3,1474288
1995,33117,3,1470655
1995,33119,3,1469677
1995,33119,3,1469677
1995,33121,3,1471577
1995,33126,3,1473496
1995,33134,3,1478222
1995,33135,3,1479676
1995,33137,3,1478231
1995,33140,3,1481914
1995,33140,3,1481914
1995,33141,3,1484595
1995,33142,3,1486704
1995,33144,3,1478307
1995,33182,3,1490082
1995,33182,3,1490082
1995,33183,3,1494482
1995,33188,3,1494914
1995,33189,3,1496011
1995,33198,3,1516423
1995,33201,3,1496178
1995,33202,3,1481754
1995,33204,3,1481745
1995,33211,3,1819366
1995,33218,3,1819049
1995,33219,3,1821976
1995,33222,3,1824285
1995,33242,3,1821024
1995,33243,3,1837829
1995,33260,3,1897261
1995,33294,3,1856147
1995,33306,3,1842065
1995,33307,3,1838116
1995,33311,3,1857377
1995,33313,3,1841536
1995,33339,3,1852381
1995,33340,3,1841590
1995,33349,3,1856071
1995,33350,3,1829534
1995,33372,3,1859513
1995,33376,3,1864610
1995,33405,3,1862719
1995,33406,3,1864629
1995,33417,3,1864375
1995,33423,3,1863716
1995,33435,3,1865680
1995,33437,3,1866726
1995,33440,3,1867983
1995,33441,3,1872969
1995,33458,3,1872996
1995,33467,3,1887486
1995,33468,3,1887495
1995,33472,3,1878970
1995,33473,3,1875250
1995,33474,3,1876743
1995,33480,3,1881541
1995,33492,3,1885932
1995,33493,3,1890598
1995,33503,3,1890525
1995,33508,3,1897270
1995,33510,3,1000100
1995,33513,3,1899902
1995,33519,3,1897168
1995,33525,3,1904673
1995,33527,3,1908082
1995,33533,3,1933927
1995,33539,3,1918344
1995,33540,3,1916612
1995,33541,3,1919556
1995,33542,3,1914421
1995,33543,3,1415991
1995,33554,3,1927560
1995,33566,3,1948921
1995,33583,3,1931941
1995,33589,3,1958890
1995,33598,3,1969823
1995,33618,3,1973129
1995,33619,3,1973008
1995,33632,3,1977864
1995,33638,3,1982363
1995,33644,3,1988730
1995,33645,3,790703
1995,33667,3,111139
1995,33668,3,110637
1995,33688,3,358019
1995,33696,3,1992522
1995,33700,3,1992317
1995,33701,3,1992513
1995,33707,3,1996762
1995,33708,3,2006024
1995,33753,3,2007991
1995,33758,3,2009605
1995,33761,3,2010722
1995,33764,3,2009669
1995,33783,3,2021634
1995,33791,3,2034652
1995,33792,3,2035716
1995,33794,3,2037185
1995,33797,3,2038566
1995,33799,3,2038717
1995,33803,3,2044811
1995,33819,3,2060875
1995,33825,3,2074256
1995,33826,3,2078290
1995,33828,3,2085177
1995,33828,3,2085177
1995,33829,3,2087845
1995,33842,3,2108348
1995,33846,3,2111553
1995,33856,3,728854
1995,33857,3,2127826
1995,33872,3,2145389
1995,33873,3,2146023
1995,33875,3,2158389
1995,33883,3,2171100
1995,33897,3,2197098
1995,33897,3,2197098
1995,33902,3,2199252
1995,33916,3,2219422
1995,33965,3,2264075
1995,33984,3,1359358
1995,34008,3,2297073
1995,34044,3,2319573
1995,34053,3,2330895
1995,90056,3,397036
1995,90140,3,343903
1995,90141,3,375502
1995,90146,3,408307
1995,90147,3,317100
1995,90148,3,127701
1995,90160,3,28406
1995,90164,3,97103
1995,90168,3,697008
1995,90169,3,699105
1995,90171,3,712004
1995,90172,3,173801
1995,90173,3,738303
1995,90175,3,853804
1995,90179,3,794608
1995,90181,3,179700
1995,90183,3,888002
1995,90185,3,750305
1995,90187,3,182401
1995,90188,3,859002
1995,90191,3,197302
1995,90196,3,771609
1995,90198,3,192606
1995,90199,3,216100
1995,90200,3,842004
1995,90202,3,904201
1995,90203,3,627108
1995,90204,3,660002
1995,90208,3,635907
1995,90211,3,673909
1995,90213,3,613400
1995,90215,3,619701
1995,90216,3,535007
1995,90222,3,730606
1995,90223,3,793302
1995,90225,3,794907
1995,90227,3,923707
1995,90229,3,654300
1995,90234,3,816304
1995,90235,3,818401
1995,90238,3,760108
1995,90240,3,875909
1995,90245,3,951102
1995,90250,3,272302
1995,90251,3,67209
1995,90258,3,528102
1995,90259,3,527600
1995,90265,3,351207
1995,90270,3,332402
1995,90273,3,198103
1995,90276,3,134905
1995,90278,3,565200
1995,90280,3,148201
1995,90282,3,447100
1995,90283,3,157904
1995,90286,3,5005
1995,90290,3,709602
1995,90291,3,711801
1995,90297,3,765505
1995,90299,3,704906
1995,90300,3,892205
1995,90301,3,618405
1995,90303,3,772008
1995,90308,3,899008
1995,90311,3,963002
1995,90634,3,849553
1995,91048,3,145657
1995,91280,3,1397471
1995,91363,3,324902
1995,,3,833011
1995,,3,281733
1995,,3,635840
1995,,3,278845
1995,,3,329550
1995,,3,75576
1995,,3,618807
1995,,3,1002878
1995,,3,640170
1995,,3,640170
1995,,3,137915
1995,,3,640170
1995,,3,301800
1995,,3,640170
1995,,3,233031
1995,,3,557803
1995,,3,2600794
1995,,3,301800
1995,,3,110758
1995,,3,42420
1995,,3,249872
1995,,3,999739
1995,,3,640170
1995,,3,42420
1995,,3,294809
1995,,3,804208
1995,,3,437521
1995,,3,605656
1995,,3,816210
1995,,3,640170
1995,,3,44134
1995,,3,474236
1995,,3,980661
1995,,3,42420
1995,,3,67151
1995,,3,137915
1995,,3,853804
1995,,3,980960
1995,,3,75576
1995,,3,827560
1995,,3,392228
1995,,3,540506
1995,,3,637273
1995,,3,400879
1995,,3,774132
1995,,3,419152
1995,,3,440503
1995,,3,466240
1995,,3,517049
1995,,3,584377
1995,,3,1218567
1995,,3,463735
1995,,3,459372
1995,,3,570231
1995,,3,999430
1995,,3,928421
1995,,3,640170
1995,,3,915270
1995,,3,640170
1995,,3,540962
1995,,3,640170
1995,,3,1000409
1995,,3,61355
1995,,3,640170
1995,,3,590248
1995,,3,1146
1995,,3,1007903
1995,,3,852320
1995,,3,570231
1995,,3,640170
1995,,3,76117
1995,,3,34742
1995,,3,498429
1995,,3,867034
1995,,3,640170
1995,,3,640170
1995,,3,42420
1995,,3,541307
1995,,3,479802
1995,,3,833271
1995,,3,1390388
1995,,3,500377
1995,,3,137915
